illumina 251 346 344 99.42196531791907
illumina 252 334 334 100.0
illumina 253 338 338 100.0
illumina 254 327 327 100.0
illumina 255 335 335 100.0
illumina 256 372 372 100.0
illumina 257 376 375 99.7340425531915
illumina 258 368 367 99.72826086956522
illumina 259 366 366 100.0
illumina 260 317 315 99.36908517350159
illumina 261 317 315 99.36908517350159
illumina 262 286 286 100.0
illumina 263 235 211 89.7872340425532
illumina 264 235 229 97.44680851063829
illumina 265 249 249 100.0
illumina 266 276 275 99.63768115942028
illumina 267 303 303 100.0
illumina 268 293 292 99.65870307167235
illumina 269 279 279 100.0
illumina 270 168 167 99.40476190476191
illumina 271 152 151 99.3421052631579
illumina 272 146 146 100.0
illumina 273 145 143 98.62068965517241
illumina 274 147 147 100.0
illumina 275 145 90 62.06896551724138
illumina 276 156 156 100.0
illumina 277 148 148 100.0
illumina 278 149 149 100.0
illumina 279 155 152 98.06451612903226
illumina 280 121 120 99.17355371900827
illumina 281 123 123 100.0
illumina 282 119 119 100.0
illumina 283 140 140 100.0
illumina 284 138 138 100.0
illumina 285 133 129 96.99248120300751
illumina 286 122 122 100.0
illumina 287 90 90 100.0
illumina 288 75 75 100.0
illumina 289 84 84 100.0
illumina 290 80 80 100.0
illumina 291 77 77 100.0
illumina 292 78 78 100.0
illumina 293 78 78 100.0
illumina 294 75 75 100.0
illumina 295 65 65 100.0
illumina 296 60 53 88.33333333333333
illumina 297 58 58 100.0
illumina 298 57 57 100.0
illumina 299 58 58 100.0
illumina 300 50 50 100.0
illumina 301 67 67 100.0
illumina 302 85 84 98.82352941176471
illumina 303 203 197 97.04433497536947
illumina 304 2021 2021 100.0
illumina 305 2064 2060 99.8062015503876
illumina 306 2075 2074 99.95180722891567
illumina 307 2150 2147 99.86046511627907
illumina 308 2164 2162 99.90757855822551
illumina 309 2211 2209 99.90954319312529
illumina 310 2221 2221 100.0
illumina 311 2219 2215 99.81973862100045
illumina 312 2240 2237 99.86607142857142
illumina 313 2236 2235 99.95527728085868
illumina 314 2251 2251 100.0
illumina 315 2271 2268 99.8678996036988
illumina 316 2288 2278 99.56293706293707
illumina 317 2315 2311 99.82721382289417
illumina 318 2329 2309 99.14126234435379
illumina 319 2395 2393 99.91649269311065
illumina 320 2400 2400 100.0
illumina 321 2394 2394 100.0
illumina 322 2394 2391 99.87468671679198
illumina 323 2407 2407 100.0
illumina 324 2366 2365 99.95773457311918
illumina 325 390 390 100.0
illumina 326 329 328 99.69604863221885
illumina 327 329 329 100.0
illumina 328 285 283 99.29824561403508
illumina 329 309 309 100.0
illumina 330 232 230 99.13793103448276
illumina 331 228 226 99.12280701754386
illumina 332 226 223 98.67256637168141
illumina 333 211 210 99.52606635071089
illumina 334 198 197 99.4949494949495
illumina 335 193 186 96.37305699481865
illumina 336 185 182 98.37837837837839
illumina 337 175 174 99.42857142857143
illumina 338 155 155 100.0
illumina 339 137 133 97.08029197080292
illumina 340 96 96 100.0
illumina 341 92 88 95.65217391304348
illumina 342 96 95 98.95833333333334
illumina 343 95 93 97.89473684210527
illumina 344 90 89 98.88888888888889
illumina 345 89 89 100.0
illumina 346 89 89 100.0
illumina 347 89 89 100.0
illumina 348 83 83 100.0
illumina 349 78 77 98.71794871794873
illumina 350 49 49 100.0
illumina 351 52 51 98.07692307692307
illumina 352 53 53 100.0
illumina 353 51 51 100.0
illumina 354 44 44 100.0
illumina 355 45 41 91.11111111111111
illumina 356 46 46 100.0
illumina 357 49 47 95.91836734693877
illumina 358 49 49 100.0
illumina 359 49 47 95.91836734693877
illumina 360 53 43 81.13207547169812
illumina 361 59 59 100.0
illumina 362 77 77 100.0
illumina 363 77 76 98.7012987012987
illumina 364 98 97 98.9795918367347
illumina 365 117 116 99.14529914529915
illumina 366 206 206 100.0
illumina 367 215 214 99.53488372093024
illumina 368 231 227 98.26839826839827
illumina 369 238 233 97.89915966386555
illumina 370 279 270 96.7741935483871
illumina 371 616 616 100.0
illumina 372 629 625 99.36406995230524
illumina 373 676 674 99.70414201183432
illumina 374 818 811 99.14425427872861
illumina 375 873 873 100.0
illumina 376 754 750 99.46949602122017
illumina 377 744 736 98.9247311827957
illumina 378 736 735 99.86413043478261
illumina 379 745 743 99.73154362416108
illumina 380 745 745 100.0
illumina 381 872 872 100.0
illumina 382 956 955 99.89539748953975
illumina 383 949 946 99.68387776606956
illumina 384 955 948 99.26701570680628
illumina 385 991 991 100.0
illumina 386 969 967 99.79360165118679
illumina 387 889 873 98.20022497187851
illumina 388 891 889 99.77553310886644
illumina 389 874 874 100.0
illumina 390 815 804 98.65030674846625
illumina 391 785 785 100.0
illumina 392 621 621 100.0
illumina 393 545 545 100.0
illumina 394 541 540 99.81515711645102
illumina 395 425 425 100.0
illumina 396 416 353 84.85576923076923
illumina 397 456 456 100.0
illumina 398 458 458 100.0
illumina 399 476 474 99.57983193277312
illumina 400 495 492 99.39393939393939
illumina 401 470 470 100.0
illumina 402 511 509 99.60861056751467
illumina 403 602 601 99.83388704318938
illumina 404 686 686 100.0
illumina 405 700 700 100.0
illumina 406 710 701 98.73239436619718
illumina 407 718 706 98.32869080779945
illumina 408 737 735 99.72862957937585
illumina 409 749 741 98.93190921228305
illumina 410 760 760 100.0
illumina 411 783 777 99.23371647509579
illumina 412 789 788 99.87325728770595
illumina 413 779 773 99.22978177150192
illumina 414 735 735 100.0
illumina 415 676 676 100.0
illumina 416 611 607 99.34533551554829
illumina 417 639 639 100.0
illumina 418 608 606 99.67105263157895
illumina 419 710 709 99.85915492957747
illumina 420 722 721 99.86149584487535
illumina 421 778 777 99.87146529562982
illumina 422 791 784 99.11504424778761
illumina 423 789 786 99.61977186311786
illumina 424 620 510 82.25806451612904
illumina 425 648 632 97.53086419753086
illumina 426 984 979 99.49186991869918
illumina 427 1030 1022 99.22330097087378
illumina 428 1051 1049 99.80970504281636
illumina 429 915 905 98.90710382513662
illumina 430 619 608 98.22294022617125
illumina 431 397 380 95.71788413098237
illumina 432 373 372 99.73190348525469
illumina 433 338 338 100.0
illumina 434 334 329 98.50299401197606
illumina 435 348 342 98.27586206896551
illumina 436 342 341 99.70760233918129
illumina 437 340 340 100.0
illumina 438 343 342 99.70845481049562
illumina 439 361 361 100.0
illumina 440 367 367 100.0
illumina 441 365 362 99.17808219178083
illumina 442 383 383 100.0
illumina 443 398 393 98.74371859296483
illumina 444 404 400 99.00990099009901
illumina 445 391 388 99.23273657289002
illumina 446 383 382 99.73890339425587
illumina 447 366 366 100.0
illumina 448 351 348 99.14529914529915
illumina 449 319 317 99.37304075235109
illumina 450 298 298 100.0
illumina 451 246 237 96.34146341463415
illumina 452 118 116 98.30508474576271
illumina 453 94 93 98.93617021276596
illumina 454 84 83 98.80952380952381
illumina 455 59 59 100.0
illumina 456 53 52 98.11320754716981
illumina 457 50 50 100.0
illumina 458 53 53 100.0
illumina 459 55 54 98.18181818181819
illumina 460 53 53 100.0
illumina 461 52 52 100.0
illumina 462 53 53 100.0
illumina 463 53 52 98.11320754716981
illumina 464 45 44 97.77777777777777
illumina 465 44 44 100.0
illumina 466 30 28 93.33333333333333
illumina 467 28 26 92.85714285714286
illumina 468 38 38 100.0
illumina 469 39 38 97.43589743589743
illumina 470 82 81 98.78048780487805
illumina 471 99 99 100.0
illumina 472 139 139 100.0
illumina 473 157 157 100.0
illumina 474 157 157 100.0
illumina 475 163 161 98.77300613496932
illumina 476 194 194 100.0
illumina 477 202 202 100.0
illumina 478 259 259 100.0
illumina 479 265 265 100.0
illumina 480 266 265 99.62406015037594
illumina 481 268 267 99.6268656716418
illumina 482 277 276 99.63898916967509
illumina 483 276 274 99.27536231884058
illumina 484 281 280 99.644128113879
illumina 485 273 272 99.63369963369964
illumina 486 256 255 99.609375
illumina 487 254 251 98.81889763779527
illumina 488 266 265 99.62406015037594
illumina 489 273 272 99.63369963369964
illumina 490 286 285 99.65034965034964
illumina 491 252 252 100.0
illumina 492 251 249 99.20318725099602
illumina 493 206 202 98.05825242718447
illumina 494 177 177 100.0
illumina 495 164 163 99.39024390243902
illumina 496 160 156 97.5
illumina 497 149 149 100.0
illumina 498 141 141 100.0
illumina 499 121 119 98.34710743801654
illumina 500 103 103 100.0
illumina 501 119 117 98.31932773109243
illumina 502 246 245 99.59349593495935
illumina 503 250 249 99.6
illumina 504 273 271 99.26739926739927
illumina 505 301 297 98.67109634551495
illumina 506 312 309 99.03846153846155
illumina 507 355 353 99.43661971830986
illumina 508 350 349 99.71428571428571
illumina 509 340 339 99.70588235294117
illumina 510 336 336 100.0
illumina 511 316 314 99.36708860759494
illumina 512 309 309 100.0
illumina 513 315 315 100.0
illumina 514 499 498 99.79959919839679
illumina 515 504 503 99.8015873015873
illumina 516 520 348 66.92307692307692
illumina 517 547 547 100.0
illumina 518 571 571 100.0
illumina 519 563 563 100.0
illumina 520 563 560 99.46714031971581
illumina 521 544 544 100.0
illumina 522 499 497 99.59919839679358
illumina 523 211 210 99.52606635071089
illumina 524 208 205 98.5576923076923
illumina 525 198 197 99.4949494949495
illumina 526 156 156 100.0
illumina 527 141 140 99.29078014184397
illumina 528 103 103 100.0
illumina 529 103 103 100.0
illumina 530 88 73 82.95454545454545
illumina 531 95 95 100.0
illumina 532 105 101 96.19047619047619
illumina 533 98 93 94.89795918367348
illumina 534 153 149 97.38562091503267
illumina 535 246 246 100.0
illumina 536 240 233 97.08333333333333
illumina 537 276 274 99.27536231884058
illumina 538 297 294 98.98989898989899
illumina 539 293 293 100.0
illumina 540 272 272 100.0
illumina 541 272 271 99.63235294117648
illumina 542 286 285 99.65034965034964
illumina 543 302 302 100.0
illumina 544 313 313 100.0
illumina 545 324 324 100.0
illumina 546 372 372 100.0
illumina 547 386 386 100.0
illumina 548 392 391 99.74489795918367
illumina 549 424 420 99.05660377358491
illumina 550 497 496 99.79879275653923
illumina 551 653 650 99.5405819295559
illumina 552 798 795 99.62406015037594
illumina 553 898 891 99.22048997772829
illumina 554 947 942 99.47201689545935
illumina 555 1281 1275 99.53161592505855
illumina 556 1185 1181 99.66244725738397
illumina 557 1159 1156 99.7411561691113
illumina 558 1369 1365 99.70781592403213
illumina 559 1553 1545 99.48486799742435
illumina 560 1572 1571 99.93638676844783
illumina 561 1579 1579 100.0
illumina 562 1574 1573 99.93646759847522
illumina 563 1557 1557 100.0
illumina 564 1548 1546 99.87080103359173
illumina 565 1542 1542 100.0
illumina 566 1535 1533 99.86970684039088
illumina 567 1489 1489 100.0
illumina 568 1482 996 67.20647773279353
illumina 569 1754 1754 100.0
illumina 570 1799 1799 100.0
illumina 571 1850 1850 100.0
illumina 572 1852 1843 99.51403887688986
illumina 573 1418 1417 99.92947813822285
illumina 574 1322 1305 98.71406959152799
illumina 575 1098 1097 99.90892531876139
illumina 576 769 767 99.73992197659298
illumina 577 854 850 99.53161592505855
illumina 578 843 835 99.05100830367735
illumina 579 883 882 99.88674971687429
illumina 580 933 932 99.89281886387997
illumina 581 919 905 98.4766050054407
illumina 582 929 920 99.03121636167921
illumina 583 1059 1055 99.6222851746931
illumina 584 1139 1138 99.91220368744513
illumina 585 1155 1152 99.74025974025975
illumina 586 1164 1158 99.48453608247422
illumina 587 1159 1129 97.41156169111302
illumina 588 1304 1296 99.38650306748467
illumina 589 1293 1289 99.6906419180201
illumina 590 1096 1095 99.90875912408758
illumina 591 1039 1037 99.8075072184793
illumina 592 929 928 99.89235737351991
illumina 593 912 911 99.89035087719299
illumina 594 923 919 99.56663055254604
illumina 595 895 894 99.88826815642457
illumina 596 849 847 99.76442873969376
illumina 597 810 808 99.75308641975309
illumina 598 710 707 99.5774647887324
illumina 599 702 702 100.0
illumina 600 690 687 99.56521739130434
illumina 601 659 659 100.0
illumina 602 643 642 99.84447900466563
illumina 603 644 644 100.0
illumina 604 631 631 100.0
illumina 605 479 479 100.0
illumina 606 546 545 99.81684981684981
illumina 607 1584 1582 99.87373737373737
illumina 608 1617 1616 99.93815708101423
illumina 609 1590 1587 99.81132075471699
illumina 610 1485 1484 99.93265993265993
illumina 611 1551 1550 99.93552546744036
illumina 612 1605 1599 99.62616822429906
illumina 613 1707 1706 99.94141769185705
illumina 614 1893 1890 99.84152139461173
illumina 615 2112 2110 99.90530303030303
illumina 616 2151 2142 99.581589958159
illumina 617 2198 2190 99.63603275705186
illumina 618 2302 2302 100.0
illumina 619 2320 2320 100.0
illumina 620 2323 2323 100.0
illumina 621 2434 2431 99.87674609695974
illumina 622 2451 2449 99.91840065279479
illumina 623 2450 2449 99.95918367346938
illumina 624 2449 2449 100.0
illumina 625 2456 2456 100.0
illumina 626 2426 2426 100.0
illumina 627 2420 2416 99.83471074380165
illumina 628 1302 1302 100.0
illumina 629 1271 1270 99.9213217938631
illumina 630 1273 1273 100.0
illumina 631 1273 1273 100.0
illumina 632 1159 1156 99.7411561691113
illumina 633 1125 1123 99.82222222222222
illumina 634 1016 1015 99.9015748031496
illumina 635 914 912 99.78118161925602
illumina 636 660 658 99.69696969696969
illumina 637 606 606 100.0
illumina 638 542 537 99.07749077490774
illumina 639 374 372 99.46524064171123
illumina 640 366 365 99.72677595628416
illumina 641 275 273 99.27272727272727
illumina 642 190 190 100.0
illumina 643 164 164 100.0
illumina 644 154 151 98.05194805194806
illumina 645 282 282 100.0
illumina 646 278 278 100.0
illumina 647 254 254 100.0
illumina 648 250 249 99.6
illumina 649 249 244 97.99196787148594
illumina 650 263 262 99.61977186311786
illumina 651 272 272 100.0
illumina 652 266 266 100.0
illumina 653 282 280 99.29078014184397
illumina 654 283 283 100.0
illumina 655 305 305 100.0
illumina 656 308 308 100.0
illumina 657 306 305 99.67320261437908
illumina 658 973 972 99.8972250770812
illumina 659 987 987 100.0
illumina 660 1202 1201 99.91680532445923
illumina 661 1214 1213 99.9176276771005
illumina 662 1247 932 74.73937449879712
illumina 663 1277 1273 99.68676585747846
illumina 664 1310 1309 99.9236641221374
illumina 665 1322 1322 100.0
illumina 666 1226 1221 99.59216965742252
illumina 667 1334 1331 99.77511244377811
illumina 668 2144 2144 100.0
illumina 669 2244 2244 100.0
illumina 670 2286 2283 99.86876640419948
illumina 671 2512 2511 99.96019108280255
illumina 672 2548 2547 99.9607535321821
illumina 673 4013 4013 100.0
illumina 674 5112 5109 99.94131455399061
illumina 675 5541 5531 99.81952716116224
illumina 676 6255 6253 99.96802557953637
illumina 677 6591 6589 99.96965559095736
illumina 678 7419 7419 100.0
illumina 679 7976 7972 99.94984954864594
illumina 680 8290 8280 99.87937273823884
illumina 681 10390 10386 99.96150144369587
illumina 682 10520 10495 99.76235741444867
illumina 683 10539 10537 99.98102286744472
illumina 684 10503 10499 99.96191564314958
illumina 685 10459 10449 99.90438856487236
illumina 686 10483 10477 99.942764475818
illumina 687 10564 10562 99.98106777735705
illumina 688 10533 10514 99.81961454476408
illumina 689 9639 9634 99.94812739910779
illumina 690 9531 9523 99.91606337215403
illumina 691 9511 9504 99.92640100935759
illumina 692 9450 9446 99.95767195767196
illumina 693 9407 9405 99.9787392367386
illumina 694 8416 8413 99.9643536121673
illumina 695 7056 7052 99.94331065759637
illumina 696 5973 5960 99.78235392600034
illumina 697 5711 5710 99.98248993171075
illumina 698 5276 5272 99.92418498862776
illumina 699 4511 4509 99.95566393260917
illumina 700 3756 3754 99.94675186368477
illumina 701 2801 2790 99.60728311317386
illumina 702 1334 1333 99.92503748125937
illumina 703 427 426 99.76580796252928
illumina 704 375 371 98.93333333333332
illumina 705 350 350 100.0
illumina 706 334 334 100.0
illumina 707 304 303 99.67105263157895
illumina 708 225 225 100.0
illumina 709 222 222 100.0
illumina 710 219 218 99.54337899543378
illumina 711 207 206 99.51690821256038
illumina 712 350 350 100.0
illumina 713 374 373 99.73262032085562
illumina 714 372 372 100.0
illumina 715 365 365 100.0
illumina 716 359 356 99.16434540389972
illumina 717 374 372 99.46524064171123
illumina 718 320 319 99.6875
illumina 719 274 274 100.0
illumina 720 295 295 100.0
illumina 721 302 302 100.0
illumina 722 311 311 100.0
illumina 723 309 307 99.35275080906149
illumina 724 311 311 100.0
illumina 725 310 307 99.03225806451613
illumina 726 306 306 100.0
illumina 727 262 257 98.09160305343512
illumina 728 263 260 98.85931558935361
illumina 729 277 277 100.0
illumina 730 277 275 99.27797833935018
illumina 731 275 275 100.0
illumina 732 264 263 99.62121212121212
illumina 733 106 106 100.0
illumina 734 95 95 100.0
illumina 735 85 84 98.82352941176471
illumina 736 85 85 100.0
illumina 737 85 85 100.0
illumina 738 86 85 98.83720930232558
illumina 739 54 54 100.0
illumina 740 57 56 98.24561403508771
illumina 741 54 53 98.14814814814815
illumina 742 49 48 97.95918367346938
illumina 743 53 52 98.11320754716981
illumina 744 55 55 100.0
illumina 745 60 60 100.0
illumina 746 72 72 100.0
illumina 747 77 76 98.7012987012987
illumina 748 75 70 93.33333333333333
illumina 749 82 79 96.34146341463415
illumina 750 78 78 100.0
illumina 751 81 81 100.0
illumina 752 87 87 100.0
illumina 753 82 78 95.1219512195122
illumina 754 85 76 89.41176470588236
illumina 755 110 104 94.54545454545455
illumina 756 177 174 98.30508474576271
illumina 757 203 193 95.07389162561576
illumina 758 320 309 96.5625
illumina 759 2517 2512 99.80135081446167
illumina 760 3252 3252 100.0
illumina 761 3275 3273 99.93893129770993
illumina 762 3302 3299 99.9091459721381
illumina 763 3294 3277 99.48391013964785
illumina 764 3523 3496 99.23360772069259
illumina 765 3593 3593 100.0
illumina 766 3610 3605 99.86149584487535
illumina 767 3590 3579 99.69359331476323
illumina 768 3604 3599 99.86126526082131
illumina 769 3614 3595 99.47426674045379
illumina 770 4094 4080 99.65803615046408
illumina 771 4213 4210 99.92879183479705
illumina 772 4225 4218 99.83431952662723
illumina 773 4208 4202 99.8574144486692
illumina 774 4228 4223 99.88174077578051
illumina 775 4243 4235 99.8114541597926
illumina 776 4236 4233 99.92917847025495
illumina 777 4206 4201 99.88112220637186
illumina 778 4198 4190 99.8094330633635
illumina 779 3924 3921 99.92354740061162
illumina 780 2617 2615 99.92357661444402
illumina 781 1208 1205 99.75165562913907
illumina 782 1200 1198 99.83333333333333
illumina 783 1167 1167 100.0
illumina 784 1132 1130 99.82332155477032
illumina 785 992 986 99.39516129032258
illumina 786 833 832 99.87995198079231
illumina 787 767 767 100.0
illumina 788 746 744 99.73190348525469
illumina 789 720 720 100.0
illumina 790 703 702 99.85775248933145
illumina 791 311 309 99.35691318327974
illumina 792 142 141 99.29577464788733
illumina 793 102 101 99.01960784313727
illumina 794 108 108 100.0
illumina 795 106 106 100.0
illumina 796 110 107 97.27272727272728
illumina 797 191 189 98.95287958115183
illumina 798 574 574 100.0
illumina 799 567 564 99.47089947089947
illumina 800 574 573 99.82578397212544
illumina 801 616 611 99.18831168831169
illumina 802 725 725 100.0
illumina 803 729 728 99.86282578875172
illumina 804 722 721 99.86149584487535
illumina 805 728 726 99.72527472527473
illumina 806 728 727 99.86263736263736
illumina 807 734 731 99.59128065395095
illumina 808 754 753 99.86737400530504
illumina 809 793 792 99.87389659520807
illumina 810 807 807 100.0
illumina 811 814 813 99.87714987714988
illumina 812 845 844 99.88165680473374
illumina 813 876 875 99.88584474885845
illumina 814 921 921 100.0
illumina 815 1116 1116 100.0
illumina 816 1163 1162 99.91401547721411
illumina 817 1223 1220 99.75470155355683
illumina 818 1259 1258 99.92057188244638
illumina 819 998 997 99.8997995991984
illumina 820 1009 1006 99.70267591674926
illumina 821 1033 1031 99.80638915779284
